Area Code,Date,Market,Market Size,Product,Product Line,Product Type,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Total Expenses,Order Date,Customer Name,City,Promo Code,Full Product
314,41214,Central,Small Market,Green Tea,Leaves,Tea,Missouri,Regular,20,40,0,60,33,243,41,12,-4,74,45,2012-11-01,,sydney,,Leaves - Green Tea
573,41214,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,40,50,0,90,44,325,62,40,-8,106,70,2012-11-01,  john   doe ,new york,SAVE10,Leaves - Chamomile
573,41214,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,70,40,0,110,82,1804,40,25,-9,122,49,2012-11-01,MARY ann,DELHI,,Leaves - Lemon
417,41214,Central,Small Market,Darjeeling,Leaves,Tea,Missouri,Regular,20,40,10,60,35,248,47,11,9,82,38,2012-11-01,roBERT  SMITH,LoNDoN,,Leaves - Darjeeling
636,41214,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Regular,20,40,0,60,34,211,42,12,-3,76,45,2012-11-01, alice ,sydney,,Leaves - Earl Grey
314,41214,Central,Small Market,Caffe Mocha,Beans,Espresso,Missouri,Regular,60,100,80,160,54,885,78,15,51,132,27,2012-11-01,,new york,,Beans - Caffe Mocha
314,41214,Central,Small Market,Decaf Espresso,Beans,Espresso,Missouri,Decaf,40,60,50,100,33,836,48,9,27,81,21,2012-11-01,  john   doe ,DELHI,,Beans - Decaf Espresso
314,41214,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,60,80,40,140,69,1060,81,21,38,150,43,2012-11-01,MARY ann,LoNDoN,SAVE10,Beans - Decaf Irish Cream
573,41214,Central,Small Market,Colombian,Beans,Coffee,Missouri,Regular,80,100,40,180,82,601,102,31,38,184,64,2012-11-01,roBERT  SMITH,sydney,,Beans - Colombian
330,41214,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,60,100,60,160,78,798,119,25,62,197,57,2012-11-01, alice ,new york,,Leaves - Darjeeling
419,41214,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,80,120,70,200,102,666,143,31,89,245,54,2012-11-01,,DELHI,,Leaves - Earl Grey
937,41214,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,30,40,30,70,32,482,48,8,29,80,19,2012-11-01,  john   doe ,LoNDoN,,Leaves - Chamomile
614,41214,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Decaf,30,50,40,80,36,862,52,10,30,88,22,2012-11-01,MARY ann,sydney,,Leaves - Lemon
440,41214,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,230,230,170,460,181,1283,182,50,107,363,75,2012-11-01,roBERT  SMITH,new york,SAVE10,Beans - Caffe Mocha
419,41214,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,70,80,40,150,55,410,69,20,16,124,53,2012-11-01, alice ,DELHI,,Beans - Decaf Espresso
330,41214,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,50,80,50,130,59,411,79,19,33,138,46,2012-11-01,,LoNDoN,,Beans - Amaretto
614,41214,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,40,70,40,110,46,424,68,14,32,114,36,2012-11-01,  john   doe ,sydney,,Beans - Colombian
567,41214,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,50,70,10,120,52,509,73,47,-3,125,76,2012-11-01,MARY ann,new york,,Beans - Decaf Irish Cream
262,41214,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,40,50,20,90,49,454,71,15,33,120,38,2012-11-01,roBERT  SMITH,DELHI,,Leaves - Darjeeling
715,41214,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Regular,50,70,0,120,61,613,86,55,2,147,84,2012-11-01, alice ,LoNDoN,SAVE10,Leaves - Earl Grey
920,41214,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,50,80,50,130,53,321,88,16,48,141,40,2012-11-01,,sydney,,Leaves - Chamomile
262,41214,Central,Small Market,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,20,50,40,70,31,856,47,8,27,78,20,2012-11-01,  john   doe ,new york,,Leaves - Lemon
920,41214,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,90,110,70,200,75,1063,89,23,45,164,44,2012-11-01,MARY ann,DELHI,,Beans - Caffe Mocha
715,41214,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,20,40,30,60,22,570,30,7,11,52,19,2012-11-01,roBERT  SMITH,LoNDoN,,Beans - Decaf Espresso
262,41214,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,50,60,20,110,54,391,67,20,14,121,53,2012-11-01, alice ,sydney,,Beans - Amaretto
262,41214,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,90,130,30,220,94,694,130,85,16,224,114,2012-11-01,,new york,SAVE10,Beans - Colombian
262,41214,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,70,100,60,170,77,557,103,25,51,180,52,2012-11-01,  john   doe ,DELHI,,Beans - Decaf Irish Cream
959,41214,East,Small Market,Darjeeling,Leaves,Tea,Connecticut,Regular,50,80,60,130,54,885,78,15,51,132,27,2012-11-01,MARY ann,LoNDoN,,Leaves - Darjeeling
203,41214,East,Small Market,Green Tea,Leaves,Tea,Connecticut,Regular,30,60,40,90,36,809,54,10,33,90,21,2012-11-01,roBERT  SMITH,sydney,,Leaves - Green Tea
860,41214,East,Small Market,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,60,70,30,130,82,601,102,31,38,184,64,2012-11-01, alice ,new york,,Leaves - Lemon
475,41214,East,Small Market,Mint,Leaves,Herbal Tea,Connecticut,Decaf,50,50,30,100,69,1060,81,21,38,150,43,2012-11-01,,DELHI,,Leaves - Mint
203,41214,East,Small Market,Caffe Mocha,Beans,Espresso,Connecticut,Regular,60,80,10,140,61,613,86,55,2,147,84,2012-11-01,  john   doe ,LoNDoN,SAVE10,Beans - Caffe Mocha
860,41214,East,Small Market,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,50,70,40,120,53,380,71,17,26,124,45,2012-11-01,MARY ann,sydney,,Beans - Decaf Espresso
203,41214,East,Small Market,Colombian,Beans,Coffee,Connecticut,Regular,110,180,130,290,130,1134,195,42,122,325,73,2012-11-01,roBERT  SMITH,new york,,Beans - Colombian
352,41214,East,Major Market,Darjeeling,Leaves,Tea,Florida,Regular,20,50,40,70,28,875,42,7,23,70,19,2012-11-01, alice ,DELHI,,Leaves - Darjeeling
561,41214,East,Major Market,Green Tea,Leaves,Tea,Florida,Regular,30,50,40,80,31,856,47,8,28,78,19,2012-11-01,,LoNDoN,,Leaves - Green Tea
561,41214,East,Major Market,Chamomile,Leaves,Herbal Tea,Florida,Decaf,10,20,10,30,22,570,30,7,11,52,19,2012-11-01,  john   doe ,sydney,,Leaves - Chamomile
407,41214,East,Major Market,Lemon,Leaves,Herbal Tea,Florida,Decaf,40,40,10,80,54,391,67,20,13,121,54,2012-11-01,MARY ann,new york,SAVE10,Leaves - Lemon
954,41214,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Decaf,50,60,30,110,75,1063,89,23,44,164,45,2012-11-01,roBERT  SMITH,DELHI,,Leaves - Mint
754,41214,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Regular,90,120,20,210,94,694,130,85,15,224,115,2012-11-01, alice ,LoNDoN,,Beans - Caffe Mocha
561,41214,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,70,100,60,170,77,557,103,25,51,180,52,2012-11-01,,sydney,,Beans - Decaf Espresso
754,41214,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,70,100,60,170,78,798,119,25,63,197,56,2012-11-01,  john   doe ,new york,,Beans - Colombian
772,41214,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,90,130,90,220,102,666,143,31,89,245,54,2012-11-01,MARY ann,DELHI,,Beans - Decaf Irish Cream
339,41214,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,30,60,40,90,36,862,52,10,31,88,21,2012-11-01,roBERT  SMITH,LoNDoN,SAVE10,Leaves - Darjeeling
351,41214,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,30,50,40,80,32,482,48,8,29,80,19,2012-11-01, alice ,sydney,,Leaves - Green Tea
617,41214,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,40,50,20,90,55,410,69,20,15,124,54,2012-11-01,,new york,,Leaves - Lemon
774,41214,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,50,60,0,110,52,554,68,47,-8,120,76,2012-11-01,  john   doe ,DELHI,,Beans - Caffe Mocha
508,41214,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,170,180,120,350,181,1283,182,50,108,363,74,2012-11-01,MARY ann,LoNDoN,,Beans - Regular Espresso
978,41214,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,60,340,300,400,75,-3287,379,24,324,454,55,2012-11-01,roBERT  SMITH,sydney,,Beans - Colombian
603,41214,East,Small Market,Darjeeling,Leaves,Tea,New Hampshire,Regular,10,30,20,40,15,848,24,4,8,39,16,2012-11-01, alice ,new york,SAVE10,Leaves - Darjeeling
603,41214,East,Small Market,Green Tea,Leaves,Tea,New Hampshire,Regular,0,40,30,40,0,387,43,0,32,43,11,2012-11-01,,DELHI,,Leaves - Green Tea
603,41214,East,Small Market,Lemon,Leaves,Herbal Tea,New Hampshire,Decaf,20,30,0,50,33,243,41,12,-4,74,45,2012-11-01,  john   doe ,LoNDoN,,Leaves - Lemon
603,41214,East,Small Market,Caffe Mocha,Beans,Espresso,New Hampshire,Regular,40,60,10,100,44,325,62,40,-8,106,70,2012-11-01,MARY ann,sydney,,Beans - Caffe Mocha
603,41214,East,Small Market,Regular Espresso,Beans,Espresso,New Hampshire,Regular,30,40,0,70,34,211,42,12,-3,76,45,2012-11-01,roBERT  SMITH,new york,,Beans - Regular Espresso
603,41214,East,Small Market,Colombian,Beans,Coffee,New Hampshire,Regular,30,60,30,90,43,452,66,14,20,109,46,2012-11-01, alice ,DELHI,,Beans - Colombian
603,41214,East,Small Market,Amaretto,Beans,Coffee,New Hampshire,Regular,40,60,40,100,46,316,67,14,30,113,37,2012-11-01,,LoNDoN,SAVE10,Beans - Amaretto
518,41214,East,Major Market,Darjeeling,Leaves,Tea,New York,Regular,80,120,90,200,81,984,117,22,84,198,33,2012-11-01,  john   doe ,sydney,,Leaves - Darjeeling
315,41214,East,Major Market,Earl Grey,Leaves,Tea,New York,Regular,120,170,130,290,118,930,172,33,127,290,45,2012-11-01,MARY ann,new york,,Leaves - Earl Grey
718,41214,East,Major Market,Green Tea,Leaves,Tea,New York,Regular,50,70,50,120,50,589,73,14,47,123,26,2012-11-01,roBERT  SMITH,DELHI,,Leaves - Green Tea
631,41214,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Decaf,180,240,140,420,245,1704,331,93,204,576,127,2012-11-01, alice ,LoNDoN,,Leaves - Lemon
914,41214,East,Major Market,Mint,Leaves,Herbal Tea,New York,Decaf,160,-50,-120,110,225,4742,-65,69,-156,160,91,2012-11-01,,sydney,,Leaves - Mint
347,41214,East,Major Market,Caffe Mocha,Beans,Espresso,New York,Regular,110,-60,-190,50,121,3385,-60,109,-202,61,142,2012-11-01,  john   doe ,new york,SAVE10,Beans - Caffe Mocha
646,41214,East,Major Market,Regular Espresso,Beans,Espresso,New York,Regular,200,460,390,660,211,933,464,59,381,675,83,2012-11-01,MARY ann,DELHI,,Beans - Regular Espresso
347,41214,East,Major Market,Colombian,Beans,Coffee,New York,Regular,220,340,230,560,249,2580,374,87,236,623,138,2012-11-01,roBERT  SMITH,LoNDoN,,Beans - Colombian
225,41214,South,Small Market,Colombian,Beans,Coffee,Louisiana,Regular,50,80,60,130,47,834,68,13,44,115,24,2012-11-01, alice ,sydney,,Beans - Colombian
504,41214,South,Small Market,Decaf Irish Cream,Beans,Coffee,Louisiana,Decaf,30,60,50,90,31,856,47,8,28,78,19,2012-11-01,,new york,,Beans - Decaf Irish Cream
337,41214,South,Small Market,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,90,120,80,210,101,552,130,33,85,231,45,2012-11-01,  john   doe ,DELHI,,Leaves - Chamomile
337,41214,South,Small Market,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,70,100,40,170,82,601,102,31,38,184,64,2012-11-01,MARY ann,LoNDoN,SAVE10,Leaves - Lemon
504,41214,South,Small Market,Caffe Latte,Beans,Espresso,Louisiana,Regular,40,70,10,110,61,-906,86,55,1,147,85,2012-11-01,roBERT  SMITH,sydney,,Beans - Caffe Latte
225,41214,South,Small Market,Caffe Mocha,Beans,Espresso,Louisiana,Regular,40,60,30,100,53,321,88,16,49,141,39,2012-11-01, alice ,new york,,Beans - Caffe Mocha
225,41214,South,Small Market,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,30,60,30,90,49,454,71,15,34,120,37,2012-11-01,,DELHI,,Beans - Decaf Espresso
505,41214,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,50,70,30,120,43,452,66,14,20,109,46,2012-11-01,  john   doe ,LoNDoN,,Beans - Colombian
505,41214,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,90,50,10,140,82,1804,40,25,-8,122,48,2012-11-01,MARY ann,sydney,,Beans - Decaf Irish Cream
505,41214,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,10,20,10,30,15,848,24,4,9,39,15,2012-11-01,roBERT  SMITH,new york,SAVE10,Leaves - Chamomile
505,41214,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,20,30,10,50,29,1003,35,8,5,64,30,2012-11-01, alice ,DELHI,,Leaves - Lemon
505,41214,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,20,30,-10,50,34,-522,42,12,-4,76,46,2012-11-01,,LoNDoN,,Beans - Caffe Latte
505,41214,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,30,50,0,80,44,325,62,40,-7,106,69,2012-11-01,  john   doe ,sydney,,Beans - Caffe Mocha
505,41214,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,20,40,20,60,35,248,47,11,8,82,39,2012-11-01,MARY ann,new york,,Beans - Decaf Espresso
918,41214,South,Small Market,Colombian,Beans,Coffee,Oklahoma,Regular,100,130,90,230,88,561,112,29,71,200,41,2012-11-01,roBERT  SMITH,DELHI,,Beans - Colombian
580,41214,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,40,60,40,100,36,862,52,10,30,88,22,2012-11-01, alice ,LoNDoN,SAVE10,Beans - Decaf Irish Cream
918,41214,South,Small Market,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,50,60,20,110,54,391,67,20,13,121,54,2012-11-01,,sydney,,Leaves - Chamomile
580,41214,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,80,120,20,200,94,694,130,85,15,224,115,2012-11-01,  john   doe ,new york,,Leaves - Lemon
918,41214,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,80,100,60,180,102,-2003,143,31,89,245,54,2012-11-01,MARY ann,DELHI,,Beans - Caffe Latte
918,41214,South,Small Market,Caffe Mocha,Beans,Espresso,Oklahoma,Regular,20,40,30,60,32,482,48,8,29,80,19,2012-11-01,roBERT  SMITH,LoNDoN,,Beans - Caffe Mocha
918,41214,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,60,90,40,150,78,798,119,25,62,197,57,2012-11-01, alice ,sydney,,Beans - Decaf Espresso
956,41214,South,Major Market,Colombian,Beans,Coffee,Texas,Regular,260,320,230,580,225,1272,265,69,174,490,91,2012-11-01,,new york,SAVE10,Beans - Colombian
915,41214,South,Major Market,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,40,60,40,100,40,536,52,13,26,92,26,2012-11-01,  john   doe ,DELHI,,Beans - Decaf Irish Cream
713,41214,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Decaf,50,70,40,120,59,411,79,19,32,138,47,2012-11-01,MARY ann,LoNDoN,,Leaves - Chamomile
936,41214,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Decaf,40,60,30,100,46,424,68,14,31,114,37,2012-11-01,roBERT  SMITH,sydney,,Leaves - Lemon
817,41214,South,Major Market,Caffe Latte,Beans,Espresso,Texas,Regular,50,90,40,140,75,-1050,114,24,59,189,55,2012-11-01, alice ,new york,,Beans - Caffe Latte
409,41214,South,Major Market,Caffe Mocha,Beans,Espresso,Texas,Regular,90,130,100,220,118,930,172,33,127,290,45,2012-11-01,,DELHI,,Beans - Caffe Mocha
210,41214,South,Major Market,Decaf Espresso,Beans,Espresso,Texas,Decaf,30,60,40,90,50,589,73,14,48,123,25,2012-11-01,  john   doe ,LoNDoN,SAVE10,Beans - Decaf Espresso
801,41214,West,Small Market,Chamomile,Leaves,Herbal Tea,Utah,Decaf,40,60,30,100,46,316,67,14,30,113,37,2012-11-01,MARY ann,sydney,,Leaves - Chamomile
435,41214,West,Small Market,Lemon,Leaves,Herbal Tea,Utah,Decaf,40,60,30,100,43,452,66,14,20,109,46,2012-11-01,roBERT  SMITH,new york,,Leaves - Lemon
801,41214,West,Small Market,Mint,Leaves,Herbal Tea,Utah,Decaf,70,40,0,110,82,1804,40,25,-8,122,48,2012-11-01, alice ,DELHI,,Leaves - Mint
435,41214,West,Small Market,Darjeeling,Leaves,Tea,Utah,Regular,30,40,-10,70,44,325,62,40,-7,106,69,2012-11-01,,LoNDoN,,Leaves - Darjeeling
435,41214,West,Small Market,Earl Grey,Leaves,Tea,Utah,Regular,20,30,10,50,35,248,47,11,9,82,38,2012-11-01,  john   doe ,sydney,,Leaves - Earl Grey
801,41214,West,Small Market,Green Tea,Leaves,Tea,Utah,Regular,20,30,0,50,34,211,42,12,-3,76,45,2012-11-01,MARY ann,new york,SAVE10,Leaves - Green Tea
801,41214,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,80,90,50,170,69,1060,81,21,39,150,42,2012-11-01,roBERT  SMITH,DELHI,,Beans - Amaretto
435,41214,West,Small Market,Colombian,Beans,Coffee,Utah,Regular,60,80,50,140,53,380,71,17,27,124,44,2012-11-01, alice ,LoNDoN,,Beans - Colombian
801,41214,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,90,120,60,210,82,601,102,31,38,184,64,2012-11-01,,sydney,,Beans - Decaf Irish Cream
435,41214,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Regular,30,40,30,70,33,836,48,9,27,81,21,2012-11-01,  john   doe ,new york,,Beans - Caffe Latte
435,41214,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,90,130,90,220,101,552,130,33,85,231,45,2012-11-01,MARY ann,DELHI,,Beans - Caffe Mocha
435,41214,West,Small Market,Decaf Espresso,Beans,Espresso,Utah,Decaf,50,70,50,120,54,885,78,15,52,132,26,2012-11-01,roBERT  SMITH,LoNDoN,SAVE10,Beans - Decaf Espresso
213,41214,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,70,110,80,180,81,984,117,22,84,198,33,2012-11-01, alice ,sydney,,Leaves - Chamomile
213,41214,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,210,240,160,450,225,1272,265,69,174,490,91,2012-11-01,,new york,,Leaves - Lemon
707,41214,West,Major Market,Mint,Leaves,Herbal Tea,California,Decaf,30,50,30,80,40,536,52,13,27,92,25,2012-11-01,  john   doe ,DELHI,,Leaves - Mint
213,41214,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,80,130,110,210,118,930,172,33,128,290,44,2012-11-01,MARY ann,LoNDoN,,Leaves - Darjeeling
650,41214,West,Major Market,Earl Grey,Leaves,Tea,California,Regular,30,50,40,80,50,589,73,14,47,123,26,2012-11-01,roBERT  SMITH,sydney,,Leaves - Earl Grey
650,41214,West,Major Market,Green Tea,Leaves,Tea,California,Regular,50,80,40,130,75,659,114,24,59,189,55,2012-11-01, alice ,new york,SAVE10,Leaves - Green Tea
619,41214,West,Major Market,Amaretto,Beans,Coffee,California,Regular,130,0,-50,130,113,2758,3,36,-56,116,59,2012-11-01,,DELHI,,Beans - Amaretto
951,41214,West,Major Market,Colombian,Beans,Coffee,California,Regular,290,450,310,740,249,2580,374,87,235,623,139,2012-11-01,  john   doe ,LoNDoN,,Beans - Colombian
909,41214,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,200,-30,-130,170,173,3909,-27,57,-127,146,100,2012-11-01,MARY ann,sydney,,Beans - Decaf Irish Cream
559,41214,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,200,210,140,410,211,1778,212,59,129,423,83,2012-11-01,roBERT  SMITH,new york,,Beans - Caffe Latte
818,41214,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,110,170,40,280,121,912,168,109,26,289,142,2012-11-01, alice ,DELHI,,Beans - Caffe Mocha
707,41214,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,220,290,190,510,228,1691,304,75,197,532,107,2012-11-01,,LoNDoN,SAVE10,Beans - Decaf Espresso
775,41214,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,110,150,20,260,121,912,168,109,26,289,142,2012-11-01,  john   doe ,sydney,,Leaves - Chamomile
702,41214,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,160,220,130,380,173,1150,239,57,138,412,101,2012-11-01,MARY ann,new york,,Leaves - Lemon
702,41214,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,100,150,100,250,113,803,165,36,107,278,58,2012-11-01,roBERT  SMITH,DELHI,,Leaves - Mint
702,41214,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Regular,160,220,140,380,228,1691,304,75,196,532,108,2012-11-01, alice ,LoNDoN,,Leaves - Darjeeling
702,41214,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,150,150,80,300,211,1778,212,59,128,423,84,2012-11-01,,sydney,,Leaves - Earl Grey
702,41214,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,180,-180,-280,0,245,7653,-245,93,-340,32,127,2012-11-01,  john   doe ,new york,SAVE10,Leaves - Green Tea
775,41214,West,Small Market,Colombian,Beans,Coffee,Nevada,Regular,30,50,10,80,33,243,41,12,-4,74,45,2012-11-01,MARY ann,DELHI,,Beans - Colombian
775,41214,West,Small Market,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,30,40,20,70,29,1003,35,8,5,64,30,2012-11-01,roBERT  SMITH,LoNDoN,,Beans - Decaf Irish Cream
775,41214,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Regular,0,40,30,40,0,387,43,0,31,43,12,2012-11-01, alice ,sydney,,Beans - Caffe Latte
775,41214,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,10,20,10,30,15,848,24,4,9,39,15,2012-11-01,,new york,,Beans - Caffe Mocha
775,41214,West,Small Market,Decaf Espresso,Beans,Espresso,Nevada,Decaf,20,30,20,50,22,802,34,6,17,56,17,2012-11-01,  john   doe ,DELHI,,Beans - Decaf Espresso
503,41214,West,Small Market,Chamomile,Leaves,Herbal Tea,Oregon,Decaf,20,30,20,50,25,823,38,7,19,63,19,2012-11-01,MARY ann,LoNDoN,SAVE10,Leaves - Chamomile
971,41214,West,Small Market,Lemon,Leaves,Herbal Tea,Oregon,Decaf,80,100,70,180,88,561,112,29,70,200,42,2012-11-01,roBERT  SMITH,sydney,,Leaves - Lemon
541,41214,West,Small Market,Darjeeling,Leaves,Tea,Oregon,Regular,20,30,30,50,32,482,48,8,28,80,20,2012-11-01, alice ,new york,,Leaves - Darjeeling
971,41214,West,Small Market,Earl Grey,Leaves,Tea,Oregon,Regular,50,90,50,140,78,798,119,25,62,197,57,2012-11-01,,DELHI,,Leaves - Earl Grey
971,41214,West,Small Market,Green Tea,Leaves,Tea,Oregon,Regular,70,100,70,170,102,666,143,31,89,245,54,2012-11-01,  john   doe ,LoNDoN,,Leaves - Green Tea
541,41214,West,Small Market,Amaretto,Beans,Coffee,Oregon,Regular,60,80,10,140,52,509,73,47,-4,125,77,2012-11-01,MARY ann,sydney,,Beans - Amaretto
971,41214,West,Small Market,Colombian,Beans,Coffee,Oregon,Regular,60,90,40,150,53,470,75,17,14,128,61,2012-11-01,roBERT  SMITH,new york,SAVE10,Beans - Colombian
503,41214,West,Small Market,Decaf Irish Cream,Beans,Coffee,Oregon,Decaf,50,80,50,130,46,424,68,14,32,114,36,2012-11-01, alice ,DELHI,,Beans - Decaf Irish Cream
541,41214,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Regular,50,70,30,120,55,410,69,20,16,124,53,2012-11-01,,LoNDoN,,Beans - Caffe Latte
503,41214,West,Small Market,Caffe Mocha,Beans,Espresso,Oregon,Regular,50,80,50,130,59,411,79,19,33,138,46,2012-11-01,  john   doe ,sydney,,Beans - Caffe Mocha
